Age,Age_Group,Income,Marital_Status,Education_Level,Kidhome,Teenhome,Has_Children,Customer_Days,Customer_Tenure_Years,Customer_Tenure_Group,Recency,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumDealsPurchases,NumWebVisitsMonth,MntTotal,MntGoldProds,Premium_Spend_Share,Is_High_Value_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,MntRegularProds,AcceptedCmpOverall
77,Seniors,77598.0,Single,Master,0,0,False,2430,6.65,Newer,53,7,13,5,1,3,1702.0,33.0,0.0194,True,1193.0,33.0,281.0,129.0,66.0,0,0,1,0,0,0,3,11,0,1669,1
61,Seniors,80982.0,Single,Graduation,1,1,True,2696,7.38,Established,48,11,11,5,3,5,1169.0,22.0,0.0188,True,505.0,137.0,401.0,104.0,22.0,0,0,0,0,0,1,3,11,0,1147,0
43,Adults,22701.0,Married,Master,1,0,True,2456,6.72,Newer,2,1,3,0,1,5,19.0,5.0,0.2632,False,2.0,4.0,9.0,0.0,4.0,0,0,0,0,0,0,3,11,0,14,0
50,Mid-Age,70617.0,Married,Graduation,0,0,False,2530,6.93,Established,45,3,7,3,1,2,1253.0,27.0,0.0215,True,353.0,61.0,753.0,40.0,46.0,0,0,0,0,0,0,3,11,0,1226,0
63,Seniors,64849.0,Single,Graduation,0,0,False,2752,7.53,Established,42,9,6,3,1,5,1228.0,108.0,0.0879,True,652.0,48.0,350.0,94.0,84.0,0,0,0,0,0,0,3,11,1,1120,0
55,Mid-Age,62694.0,Married,Master,1,1,True,2536,6.94,Established,29,9,7,3,5,7,658.0,91.0,0.1383,False,379.0,6.0,157.0,25.0,91.0,0,0,0,0,0,0,3,11,0,567,0
46,Mid-Age,61917.0,Married,PhD,1,1,True,2380,6.52,Newer,83,2,4,0,1,5,90.0,1.0,0.0111,False,46.0,4.0,36.0,2.0,2.0,0,0,0,0,0,0,3,11,0,89,0
73,Seniors,67472.0,Married,PhD,0,1,True,2433,6.66,Newer,93,4,7,2,2,3,345.0,69.0,0.2,False,162.0,31.0,127.0,8.0,17.0,0,0,0,0,0,0,3,11,0,276,0
38,Adults,21059.0,Married,Master,1,0,True,2332,6.38,Newer,40,3,3,0,3,6,36.0,8.0,0.2222,False,8.0,3.0,19.0,3.0,3.0,0,0,0,0,0,0,3,11,0,28,0
52,Mid-Age,29543.0,Married,Master,2,0,True,2248,6.15,Newer,47,3,2,1,2,7,45.0,18.0,0.4,False,17.0,3.0,18.0,3.0,4.0,0,0,0,0,0,0,3,11,0,27,0
69,Seniors,75903.0,Married,Graduation,0,1,True,2606,7.13,Established,50,6,9,6,2,3,801.0,100.0,0.1248,False,340.0,108.0,185.0,130.0,38.0,0,0,0,0,0,0,3,11,0,701,0
45,Mid-Age,34984.0,Together,2n Cycle,1,1,True,2820,7.72,Established,40,1,3,0,2,7,35.0,3.0,0.0857,False,8.0,4.0,15.0,3.0,5.0,0,0,0,0,0,0,3,11,0,32,0
64,Seniors,54998.0,Single,PhD,0,1,True,2635,7.21,Established,3,4,9,2,5,4,447.0,8.0,0.0179,False,154.0,22.0,202.0,39.0,30.0,0,0,0,0,0,0,3,11,1,439,0
71,Seniors,54356.0,Widow,PhD,0,1,True,2746,7.52,Established,62,11,8,2,3,8,775.0,0.0,0.0,False,710.0,15.0,30.0,20.0,0.0,0,0,0,0,0,0,3,11,1,775,0
61,Seniors,34242.0,Married,Master,0,1,True,2257,6.18,Newer,25,0,3,0,1,5,14.0,1.0,0.0714,False,8.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,13,0
47,Mid-Age,25410.0,Married,Graduation,1,0,True,2461,6.74,Newer,48,1,4,0,1,4,34.0,4.0,0.1176,False,2.0,2.0,4.0,13.0,13.0,0,0,0,0,0,0,3,11,0,30,0
36,Adults,73356.0,Married,PhD,0,0,False,2302,6.3,Newer,56,5,5,11,1,2,1400.0,112.0,0.08,True,1050.0,14.0,322.0,0.0,14.0,1,0,1,1,0,0,3,11,1,1288,3
70,Seniors,28320.0,Together,Graduation,0,1,True,2690,7.36,Established,68,1,3,0,1,8,39.0,4.0,0.1026,False,19.0,1.0,14.0,3.0,2.0,0,0,0,0,0,0,3,11,0,35,0
43,Adults,23763.0,Single,Graduation,1,0,True,2850,7.8,Established,64,1,3,0,1,7,36.0,6.0,0.1667,False,22.0,0.0,6.0,6.0,2.0,0,0,0,0,0,0,3,11,0,30,0
36,Adults,72570.0,Married,Graduation,0,0,False,2224,6.09,Newer,67,4,12,6,1,1,865.0,224.0,0.259,False,274.0,83.0,216.0,151.0,141.0,0,0,0,0,0,0,3,11,0,641,0
44,Adults,34529.0,Married,Master,1,0,True,2812,7.7,Established,94,2,3,2,2,7,121.0,41.0,0.3388,False,68.0,6.0,38.0,3.0,6.0,0,0,0,0,0,0,3,11,0,80,0
69,Seniors,70792.0,Widow,Graduation,0,0,False,2667,7.3,Established,82,3,10,4,2,3,1158.0,114.0,0.0984,True,344.0,45.0,654.0,104.0,11.0,0,0,0,0,0,0,3,11,0,1044,0
38,Adults,63211.0,Married,Graduation,0,0,False,2763,7.56,Established,3,3,7,8,2,2,1028.0,145.0,0.1411,True,145.0,193.0,459.0,205.0,26.0,0,0,0,0,0,0,3,11,1,883,0
46,Mid-Age,83891.0,Married,Master,0,1,True,2168,5.94,Newer,24,4,10,7,1,1,801.0,15.0,0.0187,False,217.0,38.0,350.0,111.0,85.0,0,0,0,0,0,0,3,11,0,786,0
52,Mid-Age,36065.0,Single,Graduation,1,1,True,2614,7.16,Established,54,3,3,0,3,8,71.0,3.0,0.0423,False,18.0,7.0,34.0,10.0,2.0,0,0,0,0,0,0,3,11,0,68,0
80,Seniors,51141.0,Single,PhD,0,0,False,2515,6.89,Established,96,3,4,1,1,5,151.0,6.0,0.0397,False,144.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,3,11,0,145,0
44,Adults,56939.0,Married,Graduation,0,1,True,2443,6.69,Newer,19,3,10,3,2,3,512.0,49.0,0.0957,False,256.0,34.0,103.0,90.0,29.0,0,0,0,0,0,0,3,11,0,463,0
69,Seniors,80872.0,Single,Graduation,0,0,False,2207,6.04,Newer,60,4,10,4,1,1,1228.0,108.0,0.0879,True,483.0,72.0,567.0,94.0,12.0,0,0,0,0,0,0,3,11,0,1120,0
44,Adults,72335.0,Together,PhD,0,0,False,2844,7.79,Established,2,10,8,4,1,8,2092.0,0.0,0.0,True,1285.0,105.0,653.0,28.0,21.0,0,0,0,0,0,0,3,11,1,2092,0
56,Mid-Age,61798.0,Single,PhD,0,0,False,2377,6.51,Newer,13,4,9,2,1,4,450.0,13.0,0.0289,False,338.0,4.0,89.0,11.0,8.0,0,0,0,0,0,0,3,11,0,437,0
70,Seniors,76842.0,Widow,PhD,0,0,False,2216,6.07,Newer,37,1,7,8,1,0,1098.0,32.0,0.0291,True,605.0,10.0,345.0,84.0,54.0,0,0,0,0,0,0,3,11,0,1066,0
44,Adults,29478.0,Together,Graduation,1,0,True,2322,6.36,Newer,59,1,3,0,1,6,19.0,1.0,0.0526,False,8.0,0.0,7.0,3.0,1.0,0,0,0,0,0,0,3,11,0,18,0
64,Seniors,46998.0,Single,Graduation,0,1,True,2774,7.59,Established,55,5,5,3,5,7,350.0,27.0,0.0771,False,172.0,41.0,86.0,45.0,6.0,1,0,0,0,0,0,3,11,0,323,1
30,Adults,96843.0,Single,Graduation,0,0,False,2591,7.09,Established,60,6,10,11,1,2,1527.0,17.0,0.0111,True,448.0,71.0,951.0,40.0,17.0,0,0,1,0,0,0,3,11,1,1510,1
55,Mid-Age,70053.0,Married,Master,0,1,True,2520,6.9,Established,38,8,10,5,3,5,923.0,89.0,0.0964,False,512.0,53.0,98.0,81.0,179.0,0,0,0,0,0,0,3,11,0,834,0
58,Mid-Age,71670.0,Widow,PhD,0,0,False,2514,6.88,Established,8,5,6,3,1,6,1606.0,160.0,0.0996,True,1462.0,16.0,128.0,0.0,0.0,0,1,1,0,1,0,3,11,1,1446,3
42,Adults,44359.0,Married,Graduation,1,1,True,2171,5.94,Newer,19,2,4,0,3,3,44.0,1.0,0.0227,False,20.0,0.0,14.0,7.0,3.0,0,0,0,0,0,0,3,11,0,43,0
68,Seniors,40887.0,Single,Graduation,1,1,True,2578,7.06,Established,32,3,3,1,3,9,118.0,43.0,0.3644,False,50.0,4.0,44.0,10.0,10.0,0,0,0,0,0,0,3,11,1,75,0
54,Mid-Age,48877.0,Divorced,Graduation,0,1,True,2334,6.39,Newer,27,3,4,0,1,7,120.0,24.0,0.2,False,102.0,1.0,15.0,2.0,0.0,0,0,0,0,0,0,3,11,0,96,0
73,Seniors,74485.0,Together,Graduation,0,0,False,2468,6.76,Newer,58,6,12,7,1,3,1685.0,49.0,0.0291,True,499.0,149.0,815.0,173.0,49.0,0,0,0,0,0,0,3,11,0,1636,0
48,Mid-Age,64474.0,Together,Graduation,0,1,True,2409,6.6,Newer,59,8,10,2,2,5,730.0,93.0,0.1274,False,381.0,35.0,172.0,56.0,86.0,0,0,0,0,0,0,3,11,0,637,0
57,Mid-Age,77226.0,Together,Graduation,0,1,True,2280,6.24,Newer,29,6,12,8,2,3,1117.0,21.0,0.0188,True,631.0,43.0,239.0,128.0,76.0,0,0,0,0,0,0,3,11,0,1096,0
71,Seniors,72643.0,Widow,Graduation,0,0,False,2646,7.24,Established,60,3,7,10,1,2,1376.0,53.0,0.0385,True,526.0,80.0,553.0,123.0,94.0,0,0,0,1,0,0,3,11,1,1323,1
42,Adults,85738.0,Together,Master,0,0,False,2316,6.34,Newer,41,3,11,6,1,1,1358.0,13.0,0.0096,True,913.0,26.0,376.0,17.0,26.0,0,1,1,0,0,0,3,11,0,1345,2
54,Mid-Age,55686.0,Divorced,Graduation,0,1,True,2659,7.28,Established,27,6,5,3,2,4,956.0,26.0,0.0272,False,673.0,0.0,199.0,37.0,47.0,1,0,0,0,0,0,3,11,0,930,1
37,Adults,39062.0,Single,Graduation,1,0,True,2255,6.17,Newer,28,1,3,0,1,4,32.0,12.0,0.375,False,23.0,0.0,9.0,0.0,0.0,1,0,0,0,0,0,3,11,0,20,1
45,Mid-Age,40794.0,Married,Graduation,0,1,True,2607,7.14,Established,18,6,5,3,2,7,384.0,50.0,0.1302,False,261.0,23.0,73.0,4.0,23.0,0,0,0,0,0,0,3,11,0,334,0
51,Mid-Age,4428.0,Married,Graduation,0,1,True,2426,6.64,Newer,0,25,0,0,0,1,38.0,321.0,8.4474,False,16.0,4.0,12.0,2.0,4.0,0,0,0,0,0,0,3,11,0,-283,0
57,Mid-Age,32632.0,Married,2n Cycle,0,0,False,2855,7.82,Established,32,4,8,4,2,5,523.0,53.0,0.1013,False,63.0,151.0,137.0,153.0,19.0,0,0,0,0,0,0,3,11,0,470,0
52,Mid-Age,38236.0,Single,PhD,1,1,True,2441,6.68,Newer,2,3,4,0,4,7,78.0,10.0,0.1282,False,58.0,0.0,18.0,2.0,0.0,0,0,0,0,0,0,3,11,0,68,0
41,Adults,36781.0,Married,Graduation,1,0,True,2239,6.13,Newer,16,2,2,1,1,8,50.0,13.0,0.26,False,29.0,1.0,17.0,0.0,3.0,0,0,0,0,0,0,3,11,1,37,0
36,Adults,31385.0,Single,Master,1,0,True,2730,7.47,Established,56,1,2,0,1,8,18.0,9.0,0.5,False,3.0,2.0,12.0,0.0,1.0,1,0,0,0,0,0,3,11,1,9,1
36,Adults,24570.0,Married,Graduation,1,0,True,2646,7.24,Established,97,4,4,0,3,9,149.0,44.0,0.2953,False,28.0,34.0,62.0,11.0,14.0,0,0,0,0,0,0,3,11,0,105,0
69,Seniors,94642.0,Married,Graduation,0,0,False,2296,6.29,Newer,35,5,9,7,0,1,2068.0,143.0,0.0691,True,879.0,143.0,797.0,106.0,143.0,0,0,1,1,0,0,3,11,0,1925,2
58,Mid-Age,58646.0,Married,Master,0,1,True,2543,6.96,Established,3,2,4,1,1,4,118.0,22.0,0.1864,False,62.0,1.0,44.0,6.0,5.0,0,0,0,0,0,0,3,11,0,96,0
45,Mid-Age,53201.0,Single,Graduation,1,1,True,2661,7.29,Established,49,6,5,3,8,7,388.0,27.0,0.0696,False,280.0,7.0,81.0,20.0,0.0,0,0,0,0,0,0,3,11,0,361,0
42,Adults,57113.0,Married,Graduation,1,1,True,2667,7.3,Established,45,4,5,1,6,7,221.0,42.0,0.19,False,182.0,4.0,33.0,0.0,2.0,0,0,0,0,0,0,3,11,0,179,0
29,Young Adults,51373.0,Married,Graduation,0,0,False,2531,6.93,Established,37,3,3,5,1,4,276.0,117.0,0.4239,False,83.0,2.0,101.0,64.0,26.0,0,0,0,0,0,0,3,11,0,159,0
34,Adults,23477.0,Married,Graduation,1,0,True,2410,6.6,Newer,39,3,4,0,3,8,118.0,29.0,0.2458,False,38.0,15.0,54.0,3.0,8.0,0,0,0,0,0,0,3,11,0,89,0
64,Seniors,58116.0,Married,Graduation,0,1,True,2236,6.12,Newer,38,3,8,3,2,2,392.0,51.0,0.1301,False,228.0,19.0,130.0,4.0,11.0,0,0,0,0,0,0,3,11,0,341,0
57,Mid-Age,72968.0,Divorced,PhD,0,0,False,2354,6.44,Newer,8,5,8,5,1,3,1903.0,55.0,0.0289,True,1092.0,37.0,592.0,145.0,37.0,0,0,0,1,0,0,3,11,1,1848,1
49,Mid-Age,39791.0,Married,Master,0,1,True,2617,7.16,Established,89,3,4,1,2,7,153.0,21.0,0.1373,False,85.0,15.0,27.0,13.0,13.0,0,0,0,0,0,0,3,11,0,132,0
73,Seniors,91712.0,Single,Master,0,0,False,2414,6.61,Newer,47,9,11,7,0,3,2169.0,48.0,0.0221,True,1276.0,24.0,746.0,94.0,29.0,0,0,1,0,0,0,3,11,1,2121,1
62,Seniors,94472.0,Single,Graduation,0,1,True,2246,6.15,Newer,75,5,5,5,1,5,1675.0,16.0,0.0096,True,1017.0,33.0,417.0,108.0,100.0,0,1,1,0,0,0,3,11,0,1659,2
60,Seniors,13672.0,Together,Graduation,1,1,True,2597,7.11,Established,86,1,3,0,2,8,20.0,5.0,0.25,False,6.0,2.0,9.0,2.0,1.0,0,0,0,0,0,0,3,11,0,15,0
40,Adults,96547.0,Married,2n Cycle,0,0,False,2196,6.01,Newer,4,7,8,6,0,2,747.0,62.0,0.083,False,448.0,21.0,125.0,52.0,101.0,1,0,1,1,0,0,3,11,1,685,3
45,Mid-Age,79205.0,Married,Graduation,0,0,False,2828,7.74,Established,73,6,4,5,1,4,851.0,44.0,0.0517,False,504.0,23.0,117.0,179.0,28.0,0,0,0,1,0,0,3,11,1,807,1
45,Mid-Age,56559.0,Together,PhD,0,1,True,2710,7.42,Established,46,4,8,3,3,4,453.0,31.0,0.0684,False,226.0,22.0,133.0,41.0,31.0,0,0,0,0,0,0,3,11,0,422,0
47,Mid-Age,32644.0,Married,PhD,1,0,True,2688,7.36,Established,38,7,6,1,4,8,390.0,23.0,0.059,False,239.0,3.0,141.0,0.0,7.0,1,0,0,0,0,0,3,11,0,367,1
40,Adults,67506.0,Single,2n Cycle,0,1,True,2337,6.4,Newer,73,4,6,1,1,3,264.0,67.0,0.2538,False,90.0,38.0,67.0,33.0,36.0,0,0,0,0,0,0,3,11,0,197,0
50,Mid-Age,24206.0,Single,Graduation,1,0,True,2637,7.22,Established,66,1,3,0,1,6,22.0,3.0,0.1364,False,7.0,2.0,8.0,3.0,2.0,0,0,0,0,0,0,3,11,0,19,0
53,Mid-Age,28420.0,Divorced,PhD,1,0,True,2346,6.42,Newer,36,1,2,0,1,6,13.0,0.0,0.0,False,4.0,2.0,5.0,2.0,0.0,0,0,0,0,0,0,3,11,0,13,0
50,Mid-Age,22979.0,Married,Graduation,1,0,True,2820,7.72,Established,29,3,2,2,3,8,93.0,22.0,0.2366,False,16.0,17.0,19.0,20.0,21.0,0,0,0,0,0,0,3,11,1,71,0
54,Mid-Age,33279.0,Single,Graduation,0,0,False,2176,5.96,Newer,29,0,3,0,1,3,16.0,0.0,0.0,False,10.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,3,11,0,16,0
43,Adults,30368.0,Married,Graduation,0,1,True,2393,6.55,Newer,97,2,3,0,2,8,50.0,2.0,0.04,False,35.0,0.0,13.0,2.0,0.0,0,0,0,0,0,0,3,11,0,48,0
50,Mid-Age,63684.0,Married,Graduation,0,1,True,2739,7.5,Established,61,8,8,4,3,5,1384.0,80.0,0.0578,True,575.0,80.0,428.0,208.0,93.0,0,0,0,0,0,0,3,11,0,1304,0
56,Mid-Age,41638.0,Divorced,Graduation,0,1,True,2660,7.28,Established,68,5,3,5,4,8,350.0,91.0,0.26,False,315.0,0.0,31.0,4.0,0.0,1,0,0,0,0,0,3,11,0,259,1
61,Seniors,68805.0,Divorced,PhD,0,1,True,2444,6.69,Newer,73,3,7,1,1,2,263.0,20.0,0.076,False,182.0,2.0,49.0,17.0,13.0,0,0,0,0,0,0,3,11,0,243,0
54,Mid-Age,65814.0,Together,PhD,0,1,True,2278,6.24,Newer,90,8,10,2,3,5,712.0,35.0,0.0492,False,561.0,14.0,113.0,10.0,14.0,0,0,0,0,0,0,3,11,0,677,0
62,Seniors,71964.0,Divorced,Graduation,0,0,False,2564,7.02,Established,81,5,5,6,1,3,1784.0,86.0,0.0482,True,587.0,51.0,932.0,180.0,34.0,0,0,0,0,0,0,3,11,0,1698,0
34,Adults,39146.0,Single,Graduation,1,0,True,2659,7.28,Established,1,4,4,0,3,8,153.0,12.0,0.0784,False,94.0,1.0,33.0,13.0,12.0,0,0,0,0,0,0,3,11,0,141,0
43,Adults,96876.0,Together,Graduation,0,0,False,2486,6.81,Newer,79,7,9,7,1,2,1920.0,21.0,0.0109,True,908.0,43.0,735.0,40.0,194.0,0,1,1,1,0,0,3,11,1,1899,3
39,Adults,34445.0,Married,Basic,0,0,False,2677,7.33,Established,92,11,8,2,6,9,809.0,30.0,0.0371,False,228.0,122.0,122.0,208.0,129.0,0,0,0,0,0,0,3,11,0,779,0
62,Seniors,68281.0,Single,Graduation,0,0,False,2850,7.8,Established,31,2,13,9,1,5,1614.0,41.0,0.0254,True,995.0,112.0,417.0,42.0,48.0,0,0,0,0,0,0,3,11,1,1573,0
37,Adults,36790.0,Married,Graduation,0,0,False,2644,7.24,Established,14,2,2,1,1,9,56.0,10.0,0.1786,False,3.0,3.0,14.0,15.0,21.0,0,0,0,0,0,0,3,11,1,46,0
53,Mid-Age,27943.0,Together,Graduation,1,1,True,2599,7.12,Established,89,2,3,0,3,8,34.0,3.0,0.0882,False,12.0,1.0,16.0,4.0,1.0,0,0,0,0,0,0,3,11,0,31,0
69,Seniors,22263.0,Divorced,Graduation,1,1,True,2250,6.16,Newer,31,1,3,0,2,6,19.0,2.0,0.1053,False,17.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,3,11,0,17,0
48,Mid-Age,30261.0,Together,Graduation,1,2,True,2801,7.67,Established,75,0,3,0,1,8,16.0,6.0,0.375,False,8.0,0.0,5.0,0.0,3.0,0,0,0,0,0,0,3,11,0,10,0
42,Adults,28587.0,Together,Graduation,1,0,True,2296,6.29,Newer,42,2,4,0,3,6,65.0,13.0,0.2,False,22.0,4.0,17.0,12.0,10.0,0,0,0,0,0,0,3,11,0,52,0
38,Adults,43815.0,Married,Master,1,0,True,2609,7.14,Established,53,2,3,0,1,6,64.0,15.0,0.2344,False,14.0,10.0,29.0,4.0,7.0,0,0,0,0,0,0,3,11,0,49,0
64,Seniors,48195.0,Married,Graduation,1,1,True,2318,6.35,Newer,53,4,5,2,6,6,260.0,5.0,0.0192,False,106.0,27.0,68.0,52.0,7.0,0,0,0,0,0,0,3,11,0,255,0
68,Seniors,77027.0,Married,Master,0,1,True,2303,6.31,Newer,23,8,6,3,2,4,1164.0,11.0,0.0095,True,820.0,57.0,242.0,45.0,0.0,0,0,0,0,0,0,3,11,0,1153,0
55,Mid-Age,71322.0,Married,PhD,0,1,True,2657,7.27,Established,57,8,13,5,2,4,1101.0,204.0,0.1853,True,753.0,43.0,226.0,69.0,10.0,0,0,0,0,0,0,3,11,0,897,0
41,Adults,32765.0,Married,Master,1,0,True,2285,6.26,Newer,49,2,4,0,2,5,43.0,3.0,0.0698,False,13.0,3.0,17.0,7.0,3.0,0,0,0,0,0,0,3,11,0,40,0
67,Seniors,23272.0,Divorced,Graduation,0,0,False,2414,6.61,Newer,29,1,3,0,1,4,34.0,12.0,0.3529,False,19.0,3.0,6.0,4.0,2.0,0,0,0,0,0,0,3,11,0,22,0
71,Seniors,49912.0,Together,Master,0,1,True,2819,7.72,Established,5,10,7,5,4,8,832.0,42.0,0.0505,False,520.0,8.0,223.0,32.0,49.0,1,0,0,0,0,0,3,11,1,790,1
35,Adults,7500.0,Together,2n Cycle,1,0,True,2856,7.82,Established,98,2,3,1,4,9,66.0,34.0,0.5152,False,5.0,17.0,17.0,13.0,14.0,0,0,0,0,0,0,3,11,0,32,0
73,Seniors,68117.0,Widow,PhD,0,1,True,2635,7.21,Established,80,11,4,8,2,6,894.0,36.0,0.0403,False,618.0,44.0,215.0,0.0,17.0,1,0,0,0,0,0,3,11,1,858,1
65,Seniors,67225.0,Married,Graduation,0,1,True,2374,6.5,Newer,4,7,11,2,3,5,725.0,143.0,0.1972,False,315.0,35.0,322.0,46.0,7.0,0,0,0,0,0,0,3,11,0,582,0
44,Adults,17649.0,Married,Graduation,1,0,True,2388,6.54,Newer,70,3,3,0,3,8,44.0,1.0,0.0227,False,15.0,1.0,23.0,0.0,5.0,0,0,0,0,0,0,3,11,0,43,0
45,Mid-Age,55914.0,Together,Graduation,0,1,True,2585,7.08,Established,32,11,8,6,4,7,1028.0,232.0,0.2257,True,384.0,60.0,364.0,119.0,101.0,0,0,0,0,0,0,3,11,0,796,0
36,Adults,40059.0,Married,Graduation,1,0,True,2433,6.66,Newer,82,6,3,2,1,8,269.0,145.0,0.539,False,110.0,29.0,92.0,28.0,10.0,1,0,0,0,0,0,3,11,0,124,1
70,Seniors,60905.0,Together,Graduation,0,1,True,2365,6.48,Newer,27,3,7,3,2,2,354.0,38.0,0.1073,False,208.0,17.0,76.0,36.0,17.0,0,0,0,0,0,0,3,11,0,316,0
43,Adults,75330.0,Married,Graduation,1,1,True,2792,7.64,Established,94,10,12,3,4,6,1048.0,61.0,0.0582,True,555.0,82.0,257.0,93.0,61.0,0,0,0,0,0,0,3,11,0,987,0
69,Seniors,60689.0,Single,Graduation,0,1,True,2552,6.99,Established,23,4,10,4,4,3,615.0,24.0,0.039,False,240.0,90.0,216.0,63.0,6.0,0,0,0,0,0,0,3,11,0,591,0
36,Adults,38680.0,Married,Graduation,1,0,True,2617,7.16,Established,97,2,3,0,1,7,67.0,12.0,0.1791,False,11.0,0.0,36.0,15.0,5.0,0,0,0,0,0,0,3,11,0,55,0
38,Adults,61416.0,Together,Graduation,0,0,False,2665,7.3,Established,25,10,10,3,1,6,1587.0,78.0,0.0491,True,848.0,154.0,323.0,201.0,61.0,1,0,0,0,0,0,3,11,0,1509,1
29,Young Adults,49767.0,Single,Graduation,0,0,False,2582,7.07,Established,92,5,8,4,1,4,543.0,149.0,0.2744,False,202.0,47.0,197.0,55.0,42.0,0,0,0,0,0,0,3,11,0,394,0
50,Mid-Age,83273.0,Single,Graduation,1,2,True,2801,7.67,Established,98,4,9,6,10,7,1290.0,102.0,0.0791,True,433.0,89.0,650.0,16.0,102.0,0,0,0,0,0,0,3,11,0,1188,0
39,Adults,29009.0,Married,Graduation,1,0,True,2371,6.49,Newer,19,2,3,0,2,6,42.0,2.0,0.0476,False,6.0,6.0,15.0,10.0,5.0,0,0,0,0,0,0,3,11,0,40,0
41,Adults,45057.0,Married,Master,1,0,True,2369,6.49,Newer,80,2,3,0,1,5,47.0,3.0,0.0638,False,37.0,0.0,7.0,3.0,0.0,0,0,0,0,0,0,3,11,0,44,0
49,Mid-Age,37150.0,Married,Graduation,1,0,True,2815,7.71,Established,80,4,6,3,8,7,351.0,116.0,0.3305,False,167.0,37.0,64.0,49.0,34.0,0,0,0,0,0,0,3,11,0,235,0
50,Mid-Age,43020.0,Single,Graduation,1,0,True,2370,6.49,Newer,79,4,4,1,3,6,180.0,43.0,0.2389,False,45.0,7.0,99.0,4.0,25.0,0,0,0,0,0,0,3,11,0,137,0
61,Seniors,53154.0,Married,Graduation,0,1,True,2179,5.97,Newer,50,3,4,1,1,4,151.0,7.0,0.0464,False,129.0,0.0,21.0,0.0,1.0,0,0,0,0,0,0,3,11,0,144,0
47,Mid-Age,65308.0,Married,Graduation,0,0,False,2450,6.71,Newer,60,7,12,8,1,4,1177.0,34.0,0.0289,True,713.0,0.0,264.0,120.0,80.0,0,0,1,1,0,0,3,11,0,1143,2
50,Mid-Age,76467.0,Single,Graduation,1,0,True,2840,7.78,Established,44,2,5,5,2,6,1517.0,58.0,0.0382,True,676.0,161.0,426.0,210.0,44.0,0,0,0,0,0,0,3,11,1,1459,0
73,Seniors,81044.0,Married,2n Cycle,0,0,False,2343,6.41,Newer,0,5,10,6,1,1,1182.0,26.0,0.022,True,450.0,26.0,535.0,73.0,98.0,0,0,0,0,0,0,3,11,0,1156,0
69,Seniors,32871.0,Married,Graduation,1,1,True,2636,7.22,Established,28,1,3,0,1,4,38.0,5.0,0.1316,False,22.0,2.0,12.0,0.0,2.0,0,0,0,0,0,0,3,11,0,33,0
45,Mid-Age,55801.0,Single,Graduation,1,1,True,2439,6.68,Newer,35,7,6,2,6,7,432.0,95.0,0.2199,False,367.0,4.0,51.0,6.0,4.0,0,0,0,1,0,0,3,11,0,337,1
61,Seniors,76320.0,Widow,Graduation,0,1,True,2166,5.93,Newer,49,6,4,3,2,2,897.0,35.0,0.039,False,526.0,35.0,214.0,69.0,53.0,0,0,0,0,0,0,3,11,0,862,0
65,Seniors,36927.0,Single,Master,1,1,True,2186,5.98,Newer,46,3,3,0,2,8,67.0,4.0,0.0597,False,51.0,0.0,16.0,0.0,0.0,0,0,0,0,0,0,3,11,0,63,0
67,Seniors,48794.0,Together,Graduation,1,1,True,2162,5.92,Newer,97,1,3,0,1,4,39.0,15.0,0.3846,False,25.0,0.0,11.0,3.0,0.0,0,0,0,0,0,0,3,11,0,24,0
55,Mid-Age,23478.0,Single,Graduation,0,0,False,2626,7.19,Established,51,3,3,0,1,8,90.0,39.0,0.4333,False,28.0,6.0,27.0,12.0,17.0,0,0,0,0,0,0,3,11,0,51,0
47,Mid-Age,71128.0,Divorced,Graduation,1,0,True,2790,7.64,Established,80,2,12,10,3,7,1584.0,31.0,0.0196,True,958.0,159.0,447.0,20.0,0.0,0,0,0,0,0,0,3,11,0,1553,0
70,Seniors,59462.0,Married,Graduation,0,1,True,2699,7.39,Established,29,9,12,2,2,7,892.0,196.0,0.2197,False,724.0,17.0,143.0,0.0,8.0,0,0,0,0,0,0,3,11,0,696,0
42,Adults,42554.0,Together,Graduation,1,1,True,2692,7.37,Established,93,2,3,0,2,4,41.0,0.0,0.0,False,29.0,1.0,11.0,0.0,0.0,0,0,0,0,0,0,3,11,0,41,0
69,Seniors,67046.0,Widow,Graduation,0,1,True,2698,7.39,Established,92,4,4,5,2,2,886.0,107.0,0.1208,False,544.0,35.0,133.0,23.0,151.0,0,0,0,0,0,0,3,11,0,779,0
72,Seniors,42192.0,Married,Graduation,0,0,False,2455,6.72,Newer,40,2,3,1,1,4,93.0,7.0,0.0753,False,40.0,15.0,15.0,17.0,6.0,0,0,0,0,0,0,3,11,0,86,0
68,Seniors,77610.0,Married,PhD,0,1,True,2767,7.58,Established,70,4,4,7,2,7,1664.0,16.0,0.0096,True,1245.0,33.0,332.0,21.0,33.0,0,0,0,0,0,0,3,11,0,1648,0
